File_csv,abstract_avg,section_1_avg,section_2_avg,section_3_avg,section_4_avg,section_5_avg,Cluster
journal.pone.0107117.csv,3.7142857142857144,10.285714285714286,0.42857142857142855,15.0,2.5714285714285716,0.2857142857142857,3
journal.pone.0081399.csv,2.5,2.6666666666666665,2.8333333333333335,5.25,7.666666666666667,0.5,1
journal.pone.0025349.csv,4.714285714285714,8.142857142857142,10.285714285714286,25.857142857142858,8.0,0.7142857142857143,3
journal.pone.0036335.csv,3.6666666666666665,4.333333333333333,0.6666666666666666,4.666666666666667,8.666666666666666,0.0,0
journal.pone.0118976.csv,2.6363636363636362,1.9090909090909092,1.9090909090909092,4.181818181818182,6.7272727272727275,0.0,1
journal.pone.0216075.csv,2.6666666666666665,4.0,6.333333333333333,8.166666666666666,10.833333333333334,1.3333333333333333,0
journal.pone.0198192.csv,2.4,2.3,2.5,12.2,5.7,0.0,1
journal.pone.0098347.csv,1.8888888888888888,3.7777777777777777,9.88888888888889,5.888888888888889,6.333333333333333,0.0,1
journal.pone.0107498.csv,4.142857142857143,4.142857142857143,3.2857142857142856,7.428571428571429,10.714285714285714,0.0,0
journal.pone.0076275.csv,2.5555555555555554,3.5555555555555554,4.444444444444445,11.555555555555555,4.0,0.0,0
journal.pone.0132345.csv,1.375,2.0,1.0,2.625,0.75,0.0,1
journal.pone.0034052.csv,0.8,4.2,14.6,3.2,0.2,0.2,1
journal.pone.0114396.csv,1.3333333333333333,2.1666666666666665,1.1666666666666667,2.1666666666666665,4.166666666666667,0.0,1
journal.pone.0104185.csv,3.4444444444444446,8.444444444444445,3.111111111111111,3.4444444444444446,15.444444444444445,1.1111111111111112,3
journal.pone.0214306.csv,2.3333333333333335,4.888888888888889,4.555555555555555,5.444444444444445,2.3333333333333335,1.5555555555555556,0
journal.pone.0156760.csv,1.3,4.1,1.3,1.5,5.6,0.7,0
journal.pone.0179797.csv,1.625,1.875,2.0,12.0,6.625,0.125,1
journal.pone.0097672.csv,2.4285714285714284,6.428571428571429,6.142857142857143,6.714285714285714,6.428571428571429,0.0,0
journal.pone.0140894.csv,2.2,1.6,1.8,1.8,4.8,0.0,1
journal.pone.0181951.csv,1.625,6.875,1.5,8.625,9.5,0.375,0
